year,area,chapter,gender,value
2004,00NS,XI,F,30
2004,00NS,XII,M,1
2004,00NS,XII,F,5
2004,00NS,XIII,M,4
2004,00NS,XIII,F,4
2004,00NS,XIV,M,12
2004,00NS,XIV,F,10
2004,00NS,XV,F,0
2004,00NS,XVI,M,0
2004,00NS,XVI,F,0
2004,00NS,XVII,M,1
2004,00NS,XVII,F,0
2004,00NS,XVIII,M,7
2004,00NS,XVIII,F,23
2004,00NS,XX,M,25
2004,00NS,XX,F,16
2004,00NU,I,M,11
2004,00NU,I,F,3
2004,00NU,II,M,301
2004,00NU,II,F,245
2004,00NU,III,M,1
2004,00NU,III,F,1
2004,00NU,IV,M,14
2004,00NU,IV,F,20
2004,00NU,V,M,21
2004,00NU,V,F,44
2004,00NU,VI,M,24
2004,00NU,VI,F,28
2004,00NU,VII,M,0
2004,00NU,VII,F,0
2004,00NU,VIII,M,0
2004,00NU,VIII,F,0
2004,00NU,IX,M,413
2004,00NU,IX,F,524
2004,00NU,X,M,172
2004,00NU,X,F,152
2004,00NU,XI,M,52
2004,00NU,XI,F,54
2004,00NU,XII,M,5
2004,00NU,XII,F,4
2004,00NU,XIII,M,4
2004,00NU,XIII,F,12
2004,00NU,XIV,M,19
2004,00NU,XIV,F,18
2004,00NU,XV,F,0
2004,00NU,XVI,M,0
2004,00NU,XVI,F,0
2004,00NU,XVII,M,2
2004,00NU,XVII,F,6
2004,00NU,XVIII,M,15
2004,00NU,XVIII,F,49
2004,00NU,XX,M,48
2004,00NU,XX,F,25
2004,00NX,I,M,15
2004,00NX,I,F,16
2004,00NX,II,M,373
2004,00NX,II,F,329
2004,00NX,III,M,2
2004,00NX,III,F,2
2004,00NX,IV,M,15
2004,00NX,IV,F,17
2004,00NX,V,M,23
2004,00NX,V,F,52
2004,00NX,VI,M,32
2004,00NX,VI,F,33
2004,00NX,VII,M,0
2004,00NX,VII,F,0
2004,00NX,VIII,M,0
2004,00NX,VIII,F,0
2004,00NX,IX,M,476
2004,00NX,IX,F,510
2004,00NX,X,M,145
2004,00NX,X,F,173
2004,00NX,XI,M,55
2004,00NX,XI,F,56
2004,00NX,XII,M,0
2004,00NX,XII,F,4
2004,00NX,XIII,M,3
2004,00NX,XIII,F,6
2004,00NX,XIV,M,18
2004,00NX,XIV,F,34
2004,00NX,XV,F,0
2004,00NX,XVI,M,0
2004,00NX,XVI,F,0
2004,00NX,XVII,M,1
2004,00NX,XVII,F,0
2004,00NX,XVIII,M,8
2004,00NX,XVIII,F,44
2004,00NX,XX,M,39
2004,00NX,XX,F,36
2004,00NZ,I,M,6
2004,00NZ,I,F,8
2004,00NZ,II,M,221
2004,00NZ,II,F,218
2004,00NZ,III,M,1
2004,00NZ,III,F,0
2004,00NZ,IV,M,10
2004,00NZ,IV,F,14
2004,00NZ,V,M,8
2004,00NZ,V,F,28
2004,00NZ,VI,M,23
2004,00NZ,VI,F,45
2004,00NZ,VII,M,0
2004,00NZ,VII,F,0
2004,00NZ,VIII,M,0
2004,00NZ,VIII,F,0
2004,00NZ,IX,M,282
2004,00NZ,IX,F,326
2004,00NZ,X,M,106
2004,00NZ,X,F,125
2004,00NZ,XI,M,33
2004,00NZ,XI,F,34
2004,00NZ,XII,M,1
2004,00NZ,XII,F,2
2004,00NZ,XIII,M,2
2004,00NZ,XIII,F,8
2004,00NZ,XIV,M,8
2004,00NZ,XIV,F,19
2004,00NZ,XV,F,2
2004,00NZ,XVI,M,0
2004,00NZ,XVI,F,0
2004,00NZ,XVII,M,3
2004,00NZ,XVII,F,2
2004,00NZ,XVIII,M,6
2004,00NZ,XVIII,F,31
2004,00NZ,XX,M,36
2004,00NZ,XX,F,25
2004,00PB,I,M,8
2004,00PB,I,F,8
2004,00PB,II,M,199
2004,00PB,II,F,186
2004,00PB,III,M,1
2004,00PB,III,F,0
2004,00PB,IV,M,5
2004,00PB,IV,F,11
2004,00PB,V,M,12
2004,00PB,V,F,23
2004,00PB,VI,M,13
2004,00PB,VI,F,25
2004,00PB,VII,M,0
2004,00PB,VII,F,0
2004,00PB,VIII,M,0
2004,00PB,VIII,F,0
2004,00PB,IX,M,242
2004,00PB,IX,F,296
2004,00PB,X,M,89
2004,00PB,X,F,121
2004,00PB,XI,M,33
2004,00PB,XI,F,34
2004,00PB,XII,M,2
2004,00PB,XII,F,3
2004,00PB,XIII,M,2
2004,00PB,XIII,F,7
2004,00PB,XIV,M,12
2004,00PB,XIV,F,17
2004,00PB,XV,F,0
2004,00PB,XVI,M,0
2004,00PB,XVI,F,0
2004,00PB,XVII,M,2
2004,00PB,XVII,F,0
2004,00PB,XVIII,M,6
2004,00PB,XVIII,F,22
2004,00PB,XX,M,31
2004,00PB,XX,F,22
2004,00PD,I,M,6
2004,00PD,I,F,7
2004,00PD,II,M,174
2004,00PD,II,F,155
2004,00PD,III,M,1
2004,00PD,III,F,0
2004,00PD,IV,M,2
2004,00PD,IV,F,5
2004,00PD,V,M,13
2004,00PD,V,F,41
2004,00PD,VI,M,19
2004,00PD,VI,F,24
2004,00PD,VII,M,0
2004,00PD,VII,F,0
2004,00PD,VIII,M,0
2004,00PD,VIII,F,0
2004,00PD,IX,M,209
2004,00PD,IX,F,242
2004,00PD,X,M,72
2004,00PD,X,F,104
2004,00PD,XI,M,23
2004,00PD,XI,F,43
2004,00PD,XII,M,0
2004,00PD,XII,F,4
2004,00PD,XIII,M,1
2004,00PD,XIII,F,5
2004,00PD,XIV,M,10
2004,00PD,XIV,F,15
2004,00PD,XV,F,0
2004,00PD,XVI,M,1
2004,00PD,XVI,F,1
2004,00PD,XVII,M,2
2004,00PD,XVII,F,3
2004,00PD,XVIII,M,4
2004,00PD,XVIII,F,17
2004,00PD,XX,M,19
2004,00PD,XX,F,19
2004,00PT,I,M,7
2004,00PT,I,F,15
2004,00PT,II,M,396
2004,00PT,II,F,339
2004,00PT,III,M,5
2004,00PT,III,F,5
2004,00PT,IV,M,13
2004,00PT,IV,F,20
2004,00PT,V,M,34
2004,00PT,V,F,62
2004,00PT,VI,M,42
2004,00PT,VI,F,50
2004,00PT,VII,M,0
2004,00PT,VII,F,0
2004,00PT,VIII,M,0
2004,00PT,VIII,F,0
2004,00PT,IX,M,483
2004,00PT,IX,F,501
2004,00PT,X,M,167
2004,00PT,X,F,200
2004,00PT,XI,M,80
2004,00PT,XI,F,81
2004,00PT,XII,M,5
2004,00PT,XII,F,6
2004,00PT,XIII,M,5
2004,00PT,XIII,F,14
2004,00PT,XIV,M,20
2004,00PT,XIV,F,43
2004,00PT,XV,F,0
2004,00PT,XVI,M,1
2004,00PT,XVI,F,1
2004,00PT,XVII,M,5
2004,00PT,XVII,F,5
2004,00PT,XVIII,M,15
2004,00PT,XVIII,F,40
2004,00PT,XX,M,73
2004,00PT,XX,F,34
2004,00PF,I,M,13
2004,00PF,I,F,23
2004,00PF,II,M,296
2004,00PF,II,F,337
2004,00PF,III,M,2
2004,00PF,III,F,1
2004,00PF,IV,M,18
2004,00PF,IV,F,22
2004,00PF,V,M,24
2004,00PF,V,F,66
2004,00PF,VI,M,31
2004,00PF,VI,F,29
2004,00PF,VII,M,0
2004,00PF,VII,F,0
2004,00PF,VIII,M,0
2004,00PF,VIII,F,0
2004,00PF,IX,M,431
2004,00PF,IX,F,512
2004,00PF,X,M,200
2004,00PF,X,F,196
2004,00PF,XI,M,67
2004,00PF,XI,F,74
2004,00PF,XII,M,2
2004,00PF,XII,F,9
2004,00PF,XIII,M,4
2004,00PF,XIII,F,10
2004,00PF,XIV,M,31
2004,00PF,XIV,F,34
2004,00PF,XV,F,0
2004,00PF,XVI,M,1
2004,00PF,XVI,F,0
2004,00PF,XVII,M,3
2004,00PF,XVII,F,2
2004,00PF,XVIII,M,8
2004,00PF,XVIII,F,27
2004,00PF,XX,M,47
2004,00PF,XX,F,33
2004,00PH,I,M,2
2004,00PH,I,F,2
2004,00PH,II,M,86
2004,00PH,II,F,88
2004,00PH,III,M,0
2004,00PH,III,F,2
2004,00PH,IV,M,11
2004,00PH,IV,F,7
2004,00PH,V,M,4
2004,00PH,V,F,17
2004,00PH,VI,M,5
2004,00PH,VI,F,6
2004,00PH,VII,M,0
2004,00PH,VII,F,0
2004,00PH,VIII,M,0
2004,00PH,VIII,F,0
2004,00PH,IX,M,104
2004,00PH,IX,F,164
2004,00PH,X,M,41
2004,00PH,X,F,44
2004,00PH,XI,M,19
2004,00PH,XI,F,13
2004,00PH,XII,M,0
2004,00PH,XII,F,1
2004,00PH,XIII,M,1
2004,00PH,XIII,F,4
2004,00PH,XIV,M,4
2004,00PH,XIV,F,9
2004,00PH,XV,F,0
2004,00PH,XVI,M,0
2004,00PH,XVI,F,0
2004,00PH,XVII,M,2
2004,00PH,XVII,F,1
2004,00PH,XVIII,M,2
2004,00PH,XVIII,F,7
2004,00PH,XX,M,10
2004,00PH,XX,F,7
2004,00PK,I,M,5
2004,00PK,I,F,17
2004,00PK,II,M,253
2004,00PK,II,F,233
2004,00PK,III,M,0
2004,00PK,III,F,2
2004,00PK,IV,M,29
2004,00PK,IV,F,20
2004,00PK,V,M,7
2004,00PK,V,F,27
2004,00PK,VI,M,19
2004,00PK,VI,F,22
2004,00PK,VII,M,0
2004,00PK,VII,F,0
2004,00PK,VIII,M,0
2004,00PK,VIII,F,0
2004,00PK,IX,M,336
2004,00PK,IX,F,344
2004,00PK,X,M,135
2004,00PK,X,F,145
2004,00PK,XI,M,39
2004,00PK,XI,F,52
2004,00PK,XII,M,4
2004,00PK,XII,F,0
2004,00PK,XIII,M,3
2004,00PK,XIII,F,6
2004,00PK,XIV,M,14
2004,00PK,XIV,F,20
2004,00PK,XV,F,0
2004,00PK,XVI,M,1
2004,00PK,XVI,F,0
2004,00PK,XVII,M,3
2004,00PK,XVII,F,0
2004,00PK,XVIII,M,12
2004,00PK,XVIII,F,39
2004,00PK,XX,M,44
2004,00PK,XX,F,17
2004,00PL,I,M,6
2004,00PL,I,F,3
2004,00PL,II,M,120
2004,00PL,II,F,117
2004,00PL,III,M,0
2004,00PL,III,F,0
2004,00PL,IV,M,17
2004,00PL,IV,F,20
2004,00PL,V,M,6
2004,00PL,V,F,13
2004,00PL,VI,M,16
2004,00PL,VI,F,20
2004,00PL,VII,M,0
2004,00PL,VII,F,0
2004,00PL,VIII,M,0
2004,00PL,VIII,F,0
2004,00PL,IX,M,139
2004,00PL,IX,F,164
2004,00PL,X,M,46
2004,00PL,X,F,60
2004,00PL,XI,M,11
2004,00PL,XI,F,14
2004,00PL,XII,M,0
2004,00PL,XII,F,2
2004,00PL,XIII,M,3
2004,00PL,XIII,F,2
2004,00PL,XIV,M,9
2004,00PL,XIV,F,5
2004,00PL,XV,F,0
2004,00PL,XVI,M,0
2004,00PL,XVI,F,0
2004,00PL,XVII,M,1
2004,00PL,XVII,F,0
2004,00PL,XVIII,M,4
2004,00PL,XVIII,F,15
2004,00PL,XX,M,20
2004,00PL,XX,F,13
2004,00PM,I,M,4
2004,00PM,I,F,7
2004,00PM,II,M,149
2004,00PM,II,F,123
2004,00PM,III,M,0
2004,00PM,III,F,2
2004,00PM,IV,M,7
2004,00PM,IV,F,6
2004,00PM,V,M,7
2004,00PM,V,F,13
2004,00PM,VI,M,10
2004,00PM,VI,F,16
2004,00PM,VII,M,0
2004,00PM,VII,F,0
2004,00PM,VIII,M,0
2004,00PM,VIII,F,0
2004,00PM,IX,M,163
2004,00PM,IX,F,183
2004,00PM,X,M,45
2004,00PM,X,F,79
2004,00PM,XI,M,19
2004,00PM,XI,F,21
2004,00PM,XII,M,0
2004,00PM,XII,F,1
2004,00PM,XIII,M,0
2004,00PM,XIII,F,7
2004,00PM,XIV,M,15
2004,00PM,XIV,F,11
2004,00PM,XV,F,0
2004,00PM,XVI,M,0
2004,00PM,XVI,F,0
2004,00PM,XVII,M,2
2004,00PM,XVII,F,2
2004,00PM,XVIII,M,5
2004,00PM,XVIII,F,29
2004,00PM,XX,M,16
2004,00PM,XX,F,8
2004,00PP,I,M,4
2004,00PP,I,F,7
2004,00PP,II,M,136
2004,00PP,II,F,134
2004,00PP,III,M,2
2004,00PP,III,F,2
2004,00PP,IV,M,11
2004,00PP,IV,F,9
2004,00PP,V,M,5
2004,00PP,V,F,23
2004,00PP,VI,M,18
2004,00PP,VI,F,20
2004,00PP,VII,M,0
2004,00PP,VII,F,0
2004,00PP,VIII,M,0
2004,00PP,VIII,F,0
2004,00PP,IX,M,146
2004,00PP,IX,F,162
2004,00PP,X,M,46
2004,00PP,X,F,44
2004,00PP,XI,M,13
2004,00PP,XI,F,19
2004,00PP,XII,M,0
2004,00PP,XII,F,2
2004,00PP,XIII,M,2
2004,00PP,XIII,F,5
2004,00PP,XIV,M,3
2004,00PP,XIV,F,8
2004,00PP,XV,F,0
2004,00PP,XVI,M,0
2004,00PP,XVI,F,0
2004,00PP,XVII,M,1
2004,00PP,XVII,F,1
2004,00PP,XVIII,M,6
2004,00PP,XVIII,F,21
2004,00PP,XX,M,19
2004,00PP,XX,F,17
2004,00PR,I,M,9
2004,00PR,I,F,10
2004,00PR,II,M,213
2004,00PR,II,F,178
2004,00PR,III,M,0
2004,00PR,III,F,3
2004,00PR,IV,M,9
2004,00PR,IV,F,17
2004,00PR,V,M,13
2004,00PR,V,F,23
2004,00PR,VI,M,12
2004,00PR,VI,F,17
2004,00PR,VII,M,0
2004,00PR,VII,F,0
2004,00PR,VIII,M,0
2004,00PR,VIII,F,0
2004,00PR,IX,M,256
2004,00PR,IX,F,266
2004,00PR,X,M,81
2004,00PR,X,F,95
2004,00PR,XI,M,34
2004,00PR,XI,F,34
2004,00PR,XII,M,1
2004,00PR,XII,F,2
2004,00PR,XIII,M,3
2004,00PR,XIII,F,3
2004,00PR,XIV,M,9
2004,00PR,XIV,F,21
2004,00PR,XV,F,1
2004,00PR,XVI,M,0
2004,00PR,XVI,F,0
2004,00PR,XVII,M,4
2004,00PR,XVII,F,2
2004,00PR,XVIII,M,7
2004,00PR,XVIII,F,20
2004,00PR,XX,M,20
2004,00PR,XX,F,14
2004,00GA,I,M,9
2004,00GA,I,F,8
2004,00GA,II,M,252
2004,00GA,II,F,243
2004,00GA,III,M,0
2004,00GA,III,F,2
2004,00GA,IV,M,18
2004,00GA,IV,F,16
2004,00GA,V,M,10
2004,00GA,V,F,27
2004,00GA,VI,M,20
2004,00GA,VI,F,26
2004,00GA,VII,M,0
2004,00GA,VII,F,0
2004,00GA,VIII,M,0
2004,00GA,VIII,F,0
2004,00GA,IX,M,377
2004,00GA,IX,F,430
2004,00GA,X,M,92
2004,00GA,X,F,102
2004,00GA,XI,M,30
2004,00GA,XI,F,38
2004,00GA,XII,M,2
2004,00GA,XII,F,4
2004,00GA,XIII,M,4
2004,00GA,XIII,F,11
2004,00GA,XIV,M,13
2004,00GA,XIV,F,14
2004,00GA,XV,F,0
2004,00GA,XVI,M,0
2004,00GA,XVI,F,1
2004,00GA,XVII,M,4
2004,00GA,XVII,F,4
2004,00GA,XVIII,M,9
2004,00GA,XVIII,F,38
2004,00GA,XX,M,42
2004,00GA,XX,F,34
2004,00GL,I,M,7
2004,00GL,I,F,13
2004,00GL,II,M,417
2004,00GL,II,F,371
2004,00GL,III,M,2
2004,00GL,III,F,4
2004,00GL,IV,M,19
2004,00GL,IV,F,27
2004,00GL,V,M,30
2004,00GL,V,F,58
2004,00GL,VI,M,32
2004,00GL,VI,F,27
2004,00GL,VII,M,1
2004,00GL,VII,F,0
2004,00GL,VIII,M,0
2004,00GL,VIII,F,0
2004,00GL,IX,M,499
2004,00GL,IX,F,491
2004,00GL,X,M,173
2004,00GL,X,F,165
2004,00GL,XI,M,59
2004,00GL,XI,F,75
2004,00GL,XII,M,2
2004,00GL,XII,F,3
2004,00GL,XIII,M,10
2004,00GL,XIII,F,23
2004,00GL,XIV,M,19
2004,00GL,XIV,F,29
2004,00GL,XV,F,0
2004,00GL,XVI,M,0
2004,00GL,XVI,F,0
2004,00GL,XVII,M,6
2004,00GL,XVII,F,5
2004,00GL,XVIII,M,7
2004,00GL,XVIII,F,21
2004,00GL,XX,M,56
2004,00GL,XX,F,44
2004,00GF,I,M,6
2004,00GF,I,F,2
2004,00GF,II,M,184
2004,00GF,II,F,170
2004,00GF,III,M,2
2004,00GF,III,F,0
2004,00GF,IV,M,12
2004,00GF,IV,F,13
2004,00GF,V,M,15
2004,00GF,V,F,27
2004,00GF,VI,M,17
2004,00GF,VI,F,25
2004,00GF,VII,M,0
2004,00GF,VII,F,0
2004,00GF,VIII,M,0
2004,00GF,VIII,F,0
2004,00GF,IX,M,264
2004,00GF,IX,F,281
2004,00GF,X,M,59
2004,00GF,X,F,83
2004,00GF,XI,M,28
2004,00GF,XI,F,32
2004,00GF,XII,M,2
2004,00GF,XII,F,2
2004,00GF,XIII,M,4
2004,00GF,XIII,F,5
2004,00GF,XIV,M,8
2004,00GF,XIV,F,16
2004,00GF,XV,F,0
2004,00GF,XVI,M,0
2004,00GF,XVI,F,0
2004,00GF,XVII,M,0
2004,00GF,XVII,F,5
2004,00GF,XVIII,M,8
2004,00GF,XVIII,F,28
2004,00GF,XX,M,23
2004,00GF,XX,F,8
2004,00GG,I,M,0
2004,00GG,I,F,1
2004,00GG,II,M,81
2004,00GG,II,F,63
2004,00GG,III,M,0
2004,00GG,III,F,2
2004,00GG,IV,M,3
2004,00GG,IV,F,4
2004,00GG,V,M,9
2004,00GG,V,F,7
2004,00GG,VI,M,8
2004,00GG,VI,F,11
2004,00GG,VII,M,0
2004,00GG,VII,F,0
2004,00GG,VIII,M,0
2004,00GG,VIII,F,0
2004,00GG,IX,M,112
2004,00GG,IX,F,142
2004,00GG,X,M,27
2004,00GG,X,F,33
2004,00GG,XI,M,8
2004,00GG,XI,F,13
2004,00GG,XII,M,1
2004,00GG,XII,F,2
2004,00GG,XIII,M,1
2004,00GG,XIII,F,1
2004,00GG,XIV,M,1
2004,00GG,XIV,F,8
2004,00GG,XV,F,0
2004,00GG,XVI,M,0
2004,00GG,XVI,F,0
2004,00GG,XVII,M,0
2004,00GG,XVII,F,1
2004,00GG,XVIII,M,2
2004,00GG,XVIII,F,7
2004,00GG,XX,M,6
2004,00GG,XX,F,4
2004,00GG,I,M,0
2004,00GG,I,F,1
2004,00GG,II,M,92
2004,00GG,II,F,73
2004,00GG,III,M,0
2004,00GG,III,F,0
2004,00GG,IV,M,5
2004,00GG,IV,F,2
2004,00GG,V,M,6
2004,00GG,V,F,12
2004,00GG,VI,M,4
2004,00GG,VI,F,6
2004,00GG,VII,M,0
2004,00GG,VII,F,0
2004,00GG,VIII,M,0
2004,00GG,VIII,F,0
2004,00GG,IX,M,142
2004,00GG,IX,F,140
2004,00GG,X,M,28
2004,00GG,X,F,43
2004,00GG,XI,M,13
2004,00GG,XI,F,13
2004,00GG,XII,M,1
2004,00GG,XII,F,0
2004,00GG,XIII,M,4
2004,00GG,XIII,F,4
2004,00GG,XIV,M,3
2004,00GG,XIV,F,3
2004,00GG,XV,F,0
2004,00GG,XVI,M,0
2004,00GG,XVI,F,0
2004,00GG,XVII,M,0
2004,00GG,XVII,F,0
2004,00GG,XVIII,M,0
2004,00GG,XVIII,F,3
2004,00GG,XX,M,18
2004,00GG,XX,F,3
2004,00GG,I,M,0
2004,00GG,I,F,1
2004,00GG,II,M,52
2004,00GG,II,F,46
2004,00GG,III,M,0
2004,00GG,III,F,1
2004,00GG,IV,M,2
2004,00GG,IV,F,0
2004,00GG,V,M,7
2004,00GG,V,F,9
2004,00GG,VI,M,5
2004,00GG,VI,F,4
2004,00GG,VII,M,0
2004,00GG,VII,F,0
2004,00GG,VIII,M,0
2004,00GG,VIII,F,0
2004,00GG,IX,M,65
2004,00GG,IX,F,94
2004,00GG,X,M,29
2004,00GG,X,F,17
2004,00GG,XI,M,9
2004,00GG,XI,F,15
2004,00GG,XII,M,0
2004,00GG,XII,F,0
2004,00GG,XIII,M,0
2004,00GG,XIII,F,3
2004,00GG,XIV,M,6
2004,00GG,XIV,F,5
2004,00GG,XV,F,0
2004,00GG,XVI,M,0
2004,00GG,XVI,F,0
2004,00GG,XVII,M,0
2004,00GG,XVII,F,0
2004,00GG,XVIII,M,0
2004,00GG,XVIII,F,2
2004,00GG,XX,M,7
2004,00GG,XX,F,2
2004,00GG,I,M,4
2004,00GG,I,F,3
2004,00GG,II,M,143
2004,00GG,II,F,135
2004,00GG,III,M,0
2004,00GG,III,F,1
2004,00GG,IV,M,7
2004,00GG,IV,F,4
2004,00GG,V,M,10
2004,00GG,V,F,22
2004,00GG,VI,M,20
2004,00GG,VI,F,9
2004,00GG,VII,M,0
2004,00GG,VII,F,0
2004,00GG,VIII,M,0
2004,00GG,VIII,F,0
2004,00GG,IX,M,169
2004,00GG,IX,F,227
2004,00GG,X,M,49
2004,00GG,X,F,54
2004,00GG,XI,M,20
2004,00GG,XI,F,32
2004,00GG,XII,M,0
2004,00GG,XII,F,1
2004,00GG,XIII,M,4
2004,00GG,XIII,F,13
2004,00GG,XIV,M,3
2004,00GG,XIV,F,10
2004,00GG,XV,F,0
2004,00GG,XVI,M,0
2004,00GG,XVI,F,0
2004,00GG,XVII,M,1
2004,00GG,XVII,F,2
2004,00GG,XVIII,M,3
2004,00GG,XVIII,F,7
2004,00GG,XX,M,29
2004,00GG,XX,F,7
2004,00GG,I,M,3
2004,00GG,I,F,2
2004,00GG,II,M,68
2004,00GG,II,F,64
2004,00GG,III,M,1
2004,00GG,III,F,0
2004,00GG,IV,M,2
2004,00GG,IV,F,3
2004,00GG,V,M,3
2004,00GG,V,F,17
2004,00GG,VI,M,5
2004,00GG,VI,F,7
2004,00GG,VII,M,0
2004,00GG,VII,F,0
2004,00GG,VIII,M,0
2004,00GG,VIII,F,0
2004,00GG,IX,M,98
2004,00GG,IX,F,107
2004,00GG,X,M,23
2004,00GG,X,F,31
2004,00GG,XI,M,5
2004,00GG,XI,F,10
2004,00GG,XII,M,0
2004,00GG,XII,F,0
2004,00GG,XIII,M,4
2004,00GG,XIII,F,2
2004,00GG,XIV,M,5
2004,00GG,XIV,F,4
2004,00GG,XV,F,0
2004,00GG,XVI,M,0
2004,00GG,XVI,F,0
2004,00GG,XVII,M,0
2004,00GG,XVII,F,1
2004,00GG,XVIII,M,0
2004,00GG,XVIII,F,2
2004,00GG,XX,M,9
2004,00GG,XX,F,5
2004,41UB,I,M,2
2004,41UB,I,F,4
2004,41UB,II,M,125
2004,41UB,II,F,92
2004,41UB,III,M,1
2004,41UB,III,F,1
2004,41UB,IV,M,8
2004,41UB,IV,F,6
2004,41UB,V,M,8
2004,41UB,V,F,18
2004,41UB,VI,M,13
2004,41UB,VI,F,13
2004,41UB,VII,M,0
2004,41UB,VII,F,0
2004,41UB,VIII,M,0
2004,41UB,VIII,F,0
2004,41UB,IX,M,159
2004,41UB,IX,F,148
2004,41UB,X,M,53
2004,41UB,X,F,48
2004,41UB,XI,M,19
2004,41UB,XI,F,24
2004,41UB,XII,M,2
2004,41UB,XII,F,2
2004,41UB,XIII,M,3
2004,41UB,XIII,F,3
2004,41UB,XIV,M,10
2004,41UB,XIV,F,5
2004,41UB,XV,F,0
2004,41UB,XVI,M,0
2004,41UB,XVI,F,0
2004,41UB,XVII,M,2
2004,41UB,XVII,F,0
2004,41UB,XVIII,M,1
2004,41UB,XVIII,F,9
2004,41UB,XX,M,24
2004,41UB,XX,F,14
2004,41UC,I,M,3
2004,41UC,I,F,7
2004,41UC,II,M,153
2004,41UC,II,F,138
2004,41UC,III,M,0
2004,41UC,III,F,1
2004,41UC,IV,M,7
2004,41UC,IV,F,9
2004,41UC,V,M,11
2004,41UC,V,F,21
2004,41UC,VI,M,12
2004,41UC,VI,F,12
2004,41UC,VII,M,0
2004,41UC,VII,F,0
2004,41UC,VIII,M,0
2004,41UC,VIII,F,0
2004,41UC,IX,M,205
2004,41UC,IX,F,194
2004,41UC,X,M,62
2004,41UC,X,F,68
2004,41UC,XI,M,21
2004,41UC,XI,F,26
2004,41UC,XII,M,0
2004,41UC,XII,F,4
2004,41UC,XIII,M,0
2004,41UC,XIII,F,8
2004,41UC,XIV,M,7
2004,41UC,XIV,F,8
2004,41UC,XV,F,0
2004,41UC,XVI,M,0
2004,41UC,XVI,F,0
2004,41UC,XVII,M,1
2004,41UC,XVII,F,0
2004,41UC,XVIII,M,6
2004,41UC,XVIII,F,20
2004,41UC,XX,M,17
2004,41UC,XX,F,19
2004,41UD,I,M,1
2004,41UD,I,F,4
2004,41UD,II,M,138
2004,41UD,II,F,145
2004,41UD,III,M,1
2004,41UD,III,F,2
2004,41UD,IV,M,10
2004,41UD,IV,F,8
2004,41UD,V,M,11
2004,41UD,V,F,26
2004,41UD,VI,M,11
2004,41UD,VI,F,25
2004,41UD,VII,M,0
2004,41UD,VII,F,0
2004,41UD,VIII,M,0
2004,41UD,VIII,F,0
2004,41UD,IX,M,180
2004,41UD,IX,F,187
2004,41UD,X,M,48
2004,41UD,X,F,61
2004,41UD,XI,M,19
2004,41UD,XI,F,23
2004,41UD,XII,M,0
2004,41UD,XII,F,3
2004,41UD,XIII,M,1
2004,41UD,XIII,F,6
2004,41UD,XIV,M,8
2004,41UD,XIV,F,14
2004,41UD,XV,F,1
2004,41UD,XVI,M,0
2004,41UD,XVI,F,0
2004,41UD,XVII,M,2
2004,41UD,XVII,F,1
2004,41UD,XVIII,M,6
2004,41UD,XVIII,F,21
2004,41UD,XX,M,10
2004,41UD,XX,F,15
2004,41UE,I,M,5
2004,41UE,I,F,9
2004,41UE,II,M,195
2004,41UE,II,F,168
2004,41UE,III,M,1
2004,41UE,III,F,1
2004,41UE,IV,M,8
2004,41UE,IV,F,13
2004,41UE,V,M,10
2004,41UE,V,F,16
2004,41UE,VI,M,9
2004,41UE,VI,F,18
2004,41UE,VII,M,0
2004,41UE,VII,F,0
2004,41UE,VIII,M,0
2004,41UE,VIII,F,0
2004,41UE,IX,M,234
2004,41UE,IX,F,229
2004,41UE,X,M,67
2004,41UE,X,F,76
2004,41UE,XI,M,23
2004,41UE,XI,F,45
2004,41UE,XII,M,1
2004,41UE,XII,F,0
2004,41UE,XIII,M,2
2004,41UE,XIII,F,9
2004,41UE,XIV,M,10
2004,41UE,XIV,F,16
2004,41UE,XV,F,0
2004,41UE,XVI,M,0
2004,41UE,XVI,F,0
2004,41UE,XVII,M,2
2004,41UE,XVII,F,0
2004,41UE,XVIII,M,2
2004,41UE,XVIII,F,18
2004,41UE,XX,M,29
2004,41UE,XX,F,23
2004,41UF,I,M,7
2004,41UF,I,F,6
2004,41UF,II,M,152
2004,41UF,II,F,155
2004,41UF,III,M,0
2004,41UF,III,F,1
2004,41UF,IV,M,9
2004,41UF,IV,F,9
2004,41UF,V,M,13
2004,41UF,V,F,43
2004,41UF,VI,M,19
2004,41UF,VI,F,24
2004,41UF,VII,M,0
2004,41UF,VII,F,0
2004,41UF,VIII,M,0
2004,41UF,VIII,F,0
2004,41UF,IX,M,172
2004,41UF,IX,F,179
2004,41UF,X,M,70
2004,41UF,X,F,89
2004,41UF,XI,M,14
2004,41UF,XI,F,23
2004,41UF,XII,M,1
2004,41UF,XII,F,4
2004,41UF,XIII,M,3
2004,41UF,XIII,F,9
2004,41UF,XIV,M,11
2004,41UF,XIV,F,15
2004,41UF,XV,F,0
2004,41UF,XVI,M,0
2004,41UF,XVI,F,0
2004,41UF,XVII,M,0
2004,41UF,XVII,F,0
2004,41UF,XVIII,M,4
2004,41UF,XVIII,F,14
2004,41UF,XX,M,14
2004,41UF,XX,F,17
2004,41UG,I,M,3
2004,41UG,I,F,10
2004,41UG,II,M,181
2004,41UG,II,F,142
2004,41UG,III,M,2
2004,41UG,III,F,0
2004,41UG,IV,M,13
2004,41UG,IV,F,12
2004,41UG,V,M,17
2004,41UG,V,F,30
